TICKER,BID_TIMESTAMP,BID_OPEN,BID_HIGH,BID_LOW,BID_CLOSE,BID_VOLUME,ASK_TIMESTAMP,ASK_OPEN,ASK_HIGH,ASK_LOW,ASK_CLOSE,ASK_VOLUME
AUDUSD,02.11.2011 21:00:00.000 GMT-0000,1.03461,1.04453,1.02026,1.04148,247334.2291,02.11.2011 21:00:00.000 GMT-0000,1.03489,1.04463,1.02039,1.04177,248812.2203
AUDUSD,03.11.2011 21:00:00.000 GMT-0000,1.04149,1.04385,1.03149,1.03693,214761.1102,03.11.2011 21:00:00.000 GMT-0000,1.04178,1.044,1.03164,1.03709,215365.0515
AUDUSD,04.11.2011 21:00:00.000 GMT-0000,1.03693,1.03693,1.03693,1.03693,0,04.11.2011 21:00:00.000 GMT-0000,1.03709,1.03709,1.03709,1.03709,0
AUDUSD,05.11.2011 21:00:00.000 GMT-0000,1.03798,1.0415,1.03769,1.04065,5519.7598,05.11.2011 21:00:00.000 GMT-0000,1.03814,1.04165,1.03784,1.04075,5850.1299
AUDUSD,06.11.2011 22:00:00.000 GMT-0000,1.04061,1.04257,1.02757,1.03771,207663.3826,06.11.2011 22:00:00.000 GMT-0000,1.04098,1.04278,1.02769,1.03794,208322.4997
AUDUSD,07.11.2011 22:00:00.000 GMT-0000,1.03776,1.04034,1.02818,1.03916,208352.6305,07.11.2011 22:00:00.000 GMT-0000,1.03791,1.04048,1.02832,1.03934,210622.2102
AUDUSD,08.11.2011 22:00:00.000 GMT-0000,1.03916,1.03963,1.01371,1.01383,240195.1109,08.11.2011 22:00:00.000 GMT-0000,1.03929,1.03979,1.01388,1.01463,238299.2892
AUDUSD,09.11.2011 22:00:00.000 GMT-0000,1.01397,1.02081,1.00535,1.01532,240700.2294,09.11.2011 22:00:00.000 GMT-0000,1.01437,1.02092,1.00551,1.01591,249640.4592
AUDUSD,10.11.2011 22:00:00.000 GMT-0000,1.01523,1.03034,1.0105,1.02839,180066.5398,10.11.2011 22:00:00.000 GMT-0000,1.01592,1.03049,1.01063,1.0286,191268.1902
AUDUSD,11.11.2011 22:00:00.000 GMT-0000,1.02839,1.02839,1.02839,1.02839,0,11.11.2011 22:00:00.000 GMT-0000,1.0286,1.0286,1.0286,1.0286,0
